Date,Open,High,Low,Close,Volume,Next Price,10-day MA,20-day MA,index,20-SMA Change
2018/1/10,5.599270175763184,5.827552775801062,5.56756410790552,5.808529376983643,48850480,5.7831645011901855,5.704534101,5.592295218,51,0.038666442
2018/1/11,5.75779976847745,5.814870568266838,5.719752971779811,5.7831645011901855,29528324,5.6753644943237305,5.716582298,5.601172876,52,0.032491699
2018/1/12,5.821212167618295,5.8338942321805,5.637317695894162,5.6753644943237305,30177060,5.6436591148376465,5.7159482,5.613221121,53,0.011070894
2018/1/15,5.675365187228584,5.694388588765934,5.6119536471897415,5.6436591148376465,27471429,5.681705474853516,5.721021223,5.617342901,54,0.004684815
2018/1/16,5.567563877192981,5.719752875654667,5.567563877192981,5.681705474853516,21438924,5.630977153778076,5.71848464,5.628756976,55,0.009406784
2018/1/17,5.630977153778076,5.6690239575625725,5.529518204028694,5.630977153778076,31826626,5.554882526397705,5.69819293,5.643341732,56,-0.002191003
2018/1/18,5.624635397952615,5.637318068095143,5.554882526397705,5.554882526397705,33407484,5.700730323791504,5.686778927,5.653170609,57,-0.017386364
2018/1/19,5.5231771525967215,5.700730323791504,5.5231771525967215,5.700730323791504,24216056,5.700730323791504,5.682974195,5.668706536,58,0.005649223
2018/1/22,5.688048256791985,5.751459801275727,5.611954040565649,5.700730323791504,22085606,5.745118618011475,5.680437803,5.68012073,59,0.003628372
2018/1/23,5.675365138402903,5.745118618011475,5.656341737029213,5.745118618011475,19579766,5.795846462249756,5.692486191,5.689632535,60,0.009752138
2018/1/24,5.770481732634034,5.821211191865479,5.694386939044009,5.795846462249756,25317421,5.859259605407715,5.691217899,5.697876,61,0.017194207
2018/1/25,5.833894868772561,6.0114480252186375,5.764141994211644,5.859259605407715,32334096,5.884624481201172,5.69882741,5.707704854,62,0.026552661
2018/1/26,5.941695291165622,5.941695291165622,5.789506867755781,5.884624481201172,28728429,5.871942043304443,5.719753408,5.717850804,63,0.029167196
2018/1/29,5.878283378397587,5.929012849656731,5.770483100786155,5.871942043304443,20998717,5.897306442260742,5.742581701,5.731801462,64,0.024449657
2018/1/30,5.897306442260742,6.005106713717928,5.846576973897709,5.897306442260742,30578689,6.144612789154053,5.764141798,5.741313219,65,0.027170304
2018/1/31,5.954377574643777,6.2524130665728075,5.922671503977732,6.144612789154053,86770634,6.1763200759887695,5.815505362,5.756849146,66,0.067356923
2018/2/1,6.18266141231924,6.265096970386004,6.12559059483124,6.1763200759887695,158368844,6.087542533874512,5.877649117,5.782214022,67,0.06815833
2018/2/2,6.138272004594883,6.163636739955069,6.062177798514326,6.087542533874512,44202512,5.916330337524414,5.916330338,5.799652267,68,0.049639229
2018/2/5,5.897306936479777,5.998765881708527,5.865600864910038,5.916330337524414,54010347,5.7831645011901855,5.937890339,5.809164071,69,0.018447795
2018/2/6,5.7958471699180185,5.954376900558351,5.707070303051978,5.7831645011901855,111099023,5.73243522644043,5.941694927,5.817090559,70,-0.005832135
2018/2/7,5.707070492883997,5.827552826091316,5.6817057593275635,5.73243522644043,72410223,5.751458644866943,5.935353804,5.813285851,71,-0.013907905
2018/2/8,5.935353114958544,5.935353114958544,5.700729177582567,5.751458644866943,27631440,5.472446441650391,5.924573708,5.811700559,72,-0.010365626
2018/2/9,5.529517242142437,5.66902297140862,5.3963522425753085,5.472446441650391,91893689,5.523176670074463,5.883355904,5.801554656,73,-0.05672759
2018/2/12,5.46610586170483,5.599270879652966,5.434399789861365,5.523176670074463,49307293,5.770484447479248,5.848479366,5.795530534,74,-0.046993776
2018/2/13,5.5992719884654925,5.783166515882225,5.548542505367299,5.770484447479248,43812420,5.7387776374816895,5.835797167,5.799969482,75,-0.005083653
2018/2/14,5.70707156340306,5.827553919210176,5.70707156340306,5.7387776374816895,21279822,5.700730323791504,5.795213652,5.805359507,76,-0.011469035
2018/2/15,5.770483808889616,5.8212132863738395,5.643659510435984,5.700730323791504,19217457,5.7387776374816895,5.747654676,5.812651896,77,-0.019254821
2018/2/20,5.77048371156032,5.776824442581595,5.605612610145896,5.7387776374816895,36525174,5.929012775421143,5.712778187,5.814554262,78,-0.013032233
2018/2/21,5.770483028535476,5.935353505691896,5.764141693521731,5.929012775421143,19184126,5.948037147521973,5.714046431,5.825968385,79,0.017687084
2018/2/22,5.8085307781417095,5.960719214878492,5.745119231872928,5.948037147521973,52131883,5.9543776512146,5.730533695,5.836114311,80,0.019177629
2018/2/23,5.929012915304183,5.992424452708721,5.890965509067055,5.9543776512146,26781821,6.1192474365234375,5.752727938,5.844040871,81,0.018880221
2018/2/26,5.986082436948401,6.138271439850541,5.884623504842266,6.1192474365234375,33666354,6.005106449127197,5.789506817,5.857040262,82,0.044767863
2018/2/27,6.265095114218133,6.277777178378625,5.967059047159846,6.005106449127197,61974570,6.1509528160095215,5.842772818,5.863064361,83,0.024226595
2018/2/28,6.087541292907222,6.1509528160095215,5.890964180381492,6.1509528160095215,39065042,6.087542533874512,5.905550432,5.877014899,84,0.046611744
2018/3/1,5.84657724558125,6.1129072692346975,5.84657724558125,6.087542533874512,36266403,6.011447906494141,5.937256241,5.886526704,85,0.034148461
2018/3/2,5.9226716323959225,6.043153977847652,5.903648231481021,6.011447906494141,36217379,5.87828254699707,5.964523268,5.87986846,86,0.022377958
2018/3/5,6.0875417375300165,6.100223801179603,5.85291721021207,5.87828254699707,64394171,5.8656005859375,5.98227849,5.864966583,87,0.002270424
2018/3/6,5.890965321038321,6.0051069313635095,5.8656005859375,5.8656005859375,38890172,5.8338942527771,5.994960785,5.853869486,88,0.002003991
2018/3/7,5.776823450188301,6.030471394500411,5.770482720256291,5.8338942527771,39720213,5.916330337524414,5.985448933,5.849747682,89,-0.002710105
2018/3/8,5.871942200172589,5.960718474876238,5.8338947933403,5.916330337524414,21179616,6.043153762817383,5.982278252,5.856405973,90,0.010232276
2018/3/9,6.011447692592052,6.125589303506049,5.986082957360384,6.043153762817383,14445611,6.087542533874512,5.991155863,5.8719419,91,0.029157622
2018/3/12,6.246072281061421,6.246072281061421,6.03681306315414,6.087542533874512,17347849,5.979743480682373,5.987985373,5.888746095,92,0.033758704
2018/3/13,6.087543779201587,6.087543779201587,5.922672663261246,5.979743480682373,20304087,5.897306442260742,5.985449076,5.914110947,93,0.011097616
2018/3/14,5.9480359106237755,5.967059310074171,5.865600373348105,5.897306442260742,23987028,6.06851863861084,5.960084438,5.932817435,94,-0.005985519
2018/3/15,5.935353624374411,6.106566044711108,5.865600752057426,6.06851863861084,28659726,5.986082077026367,5.958182049,5.947719145,95,0.020310222
2018/3/16,6.024129476649981,6.062176876273594,5.897305819142772,5.986082077026367,50684014,5.979743480682373,5.955645466,5.960084367,96,0.00436197
2018/3/19,5.884625250066123,6.01779028913438,5.884625250066123,5.979743480682373,17237177,5.979743480682373,5.965791559,5.974035025,97,0.000955544
2018/3/20,5.929013999584287,6.0368142981035,5.903649259035243,5.979743480682373,18117753,6.074859619140625,5.977205849,5.986083317,98,-0.001059096
2018/3/21,5.986082746584221,6.138271757358481,5.960718012245672,6.074859619140625,22323375,6.005106449127197,6.001302385,5.993375659,99,0.01359567
2018/3/22,6.030471182191119,6.119247445543378,5.979741716063276,6.005106449127197,18722011,5.7260942459106445,6.010179996,5.996229124,100,0.001480485
2018/3/23,5.586588505096081,5.770482985936176,5.390011354322125,5.7260942459106445,98376048,5.485128402709961,5.978474045,5.984814954,101,-0.043229525
2018/3/26,5.599270001549002,5.662682135291341,5.447081606258898,5.485128402709961,48479752,5.313917636871338,5.918232632,5.953109002,102,-0.078611126
2018/3/27,5.390011849232514,5.516835536501141,5.307576301322146,5.313917636871338,64862772,5.339282035827637,5.851650047,5.918549562,103,-0.102158801
2018/3/28,5.421717578511792,5.485129115754448,5.3139172999819735,5.339282035827637,41800738,5.301235675811768,5.795847607,5.877966022,104,-0.091644624
2018/3/29,5.39001257116196,5.472448130113611,5.225141453258656,5.301235675811768,35727214,5.332940101623535,5.71911931,5.83865068,105,-0.092044384
2018/4/3,5.1997751022066705,5.377328233181511,5.193433767771835,5.332940101623535,25266779,5.2758708000183105,5.653805113,5.804725289,106,-0.081276058
2018/4/4,5.288553472491003,5.409035837266037,5.269530068525072,5.2758708000183105,26401175,5.0983171463012695,5.583417845,5.774604702,107,-0.086366761
2018/4/6,5.263188244714186,5.377329262679007,5.047587670596226,5.0983171463012695,41459229,5.294893741607666,5.495275211,5.73624053,108,-0.111209316
2018/4/9,5.104657926058692,5.377328677094001,5.098316591100363,5.294893741607666,35509493,5.4914703369140625,5.417278624,5.709290504,109,-0.072582883
2018/4/10,5.231481648706901,5.548541142567926,5.225140313691363,5.4914703369140625,37498108,5.383670330047607,5.365915012,5.688047504,110,-0.034559692
2018/4/11,5.434399803224688,5.516835348323199,5.383670330047607,5.383670330047607,19046958,5.504153728485107,5.331672621,5.655073333,111,-0.047992835
2018/4/12,5.510494459588861,5.510494459588861,5.396353438061371,5.504153728485107,14390218,5.345622539520264,5.333575153,5.625903893,112,-0.021640996
2018/4/13,5.453422801282903,5.472446199022513,5.320257807619814,5.345622539520264,27100621,5.250504970550537,5.336745644,5.594197845,113,-0.044434486
2018/4/16,5.269528975312872,5.320258445193129,5.187093435571707,5.250504970550537,18303550,5.155386924743652,5.327867937,5.561857772,114,-0.055980001
2018/4/17,5.269528524582597,5.37732818530024,5.155386924743652,5.155386924743652,17098300,5.066610813140869,5.313283062,5.516201186,115,-0.065409917
2018/4/18,5.174411094675188,5.244164573752112,5.009540307083268,5.066610813140869,32866190,5.3646464347839355,5.286650133,5.470227623,116,-0.073784281
2018/4/19,5.21879875927307,5.434399302793414,5.187093295014286,5.3646464347839355,44681877,5.24416446685791,5.295527697,5.439472771,117,-0.013756174
2018/4/20,5.383670212682106,5.43439968475327,5.225140461273966,5.24416446685791,24719809,5.301235675811768,5.310112429,5.40269382,118,-0.02934265
2018/4/23,5.187094644353662,5.345624425858426,5.187094644353662,5.301235675811768,27846701,5.466105937957764,5.310746622,5.364012623,119,-0.011703356
2018/4/24,5.2948941152034585,5.573906220883561,5.2948941152034585,5.466105937957764,28916576,4.946127414703369,5.308210182,5.337062597,120,0.02417872
2018/4/25,5.402693180377975,5.402693180377975,4.933445049121932,4.946127414703369,117562300,5.009539604187012,5.264455891,5.298064256,121,-0.066427439
2018/4/26,5.003198269752868,5.072951436671107,4.958810138199736,5.009539604187012,38040146,5.2251410484313965,5.214994478,5.274284816,122,-0.050195471
2018/4/27,5.130023428795198,5.23148238433863,5.060270245673318,5.2251410484313965,49983707,5.193434238433838,5.202946329,5.269845986,123,-0.008483158
2018/4/30,5.301234514623843,5.301234514623843,5.149046102853128,5.193434238433838,29861684,5.187093257904053,5.197239256,5.262553596,124,-0.013134186
2018/5/2,5.402693799881917,5.402693799881917,5.110999055690035,5.187093257904053,32816808,5.110999584197998,5.200409889,5.256846476,125,-0.013269023
2018/5/3,5.187093794280613,5.187093794280613,5.060269808438076,5.110999584197998,45091852,5.09197473526001,5.204848766,5.24574945,126,-0.025687438
2018/5/4,5.130022136374952,5.136363470684596,5.015880537773051,5.09197473526001,31050078,5.053927898406982,5.177581596,5.236554646,127,-0.02760974
2018/5/7,5.136363736846807,5.1427044667420985,5.034904499235197,5.053927898406982,15138076,5.079292297363281,5.15855794,5.234335184,128,-0.034466132
2018/5/8,5.136363092461749,5.136363092461749,5.060268598206645,5.079292297363281,29219735,5.028563022613525,5.136363602,5.223555112,129,-0.027617745
2018/5/9,5.0412453891604505,5.085634125631892,4.996857257431948,5.028563022613525,30618683,5.015880584716797,5.09260931,5.200409746,130,-0.033044843
2018/5/10,5.0729513845518746,5.130022184386952,5.015880584716797,5.015880584716797,27829975,5.053927898406982,5.099584627,5.182020259,131,-0.032060792
2018/5/11,5.104657668398527,5.104657668398527,5.015880797691933,5.053927898406982,23820310,5.218798637390137,5.104023457,5.159508967,132,-0.020463395
2018/5/14,5.104657638289705,5.2251399719909815,5.085634239230125,5.218798637390137,26669928,5.187093257904053,5.103389215,5.153167772,133,0.012736023
2018/5/15,5.282210859485835,5.282210859485835,5.174410588496902,5.187093257904053,22646517,5.313917636871338,5.102755117,5.149997187,134,0.007203125
2018/5/16,5.149046541050601,5.402694520330898,5.13636447469526,5.313917636871338,47121008,5.199775695800781,5.115437555,5.157923722,135,0.030243548
2018/5/17,5.301234639368718,5.3265993752607015,5.155387559175561,5.199775695800781,44195317,5.332940101623535,5.124315166,5.164581966,136,0.006814439
2018/5/18,5.225139835203077,5.390010902051182,5.1997751022066705,5.332940101623535,31875061,5.592928886413574,5.148411703,5.16299665,137,0.032915662
2018/5/21,5.5485407539001175,5.726093888696895,5.5168346857863835,5.592928886413574,56430249,5.510494232177734,5.202311802,5.180434871,138,0.079625365
2018/5/23,5.580247714128026,5.580247714128026,5.478788763738197,5.510494232177734,30547541,5.332940101623535,5.245431995,5.190897799,139,0.061568624
2018/5/24,5.415375635047588,5.485128499601969,5.313916703061965,5.332940101623535,40548068,5.434399604797363,5.275869703,5.184239507,140,0.028683203
2018/5/25,5.370988068012882,5.554882552750978,5.358305397810185,5.434399604797363,26498042,5.390011787414551,5.317721605,5.208653116,141,0.043340665
2018/5/28,5.35830571477527,5.45976466342654,5.35830571477527,5.390011787414551,21246863,5.301235675811768,5.351329994,5.227676725,142,0.031053003
2018/5/29,5.313918348608848,5.3963539075605,5.256847530508233,5.301235675811768,23433359,5.14270544052124,5.359573698,5.231481457,143,0.01333355
2018/5/30,5.015881747456815,5.187094186651092,5.015881747456815,5.14270544052124,44764260,5.104658603668213,5.355134916,5.228945017,144,-0.01649273
2018/5/31,5.136364677925643,5.2505056986121,5.104658603668213,5.104658603668213,65427456,5.0729522705078125,5.334209013,5.224823284,145,-0.022998803
2018/6/1,5.123681744833448,5.199775956321901,5.0729522705078125,5.0729522705078125,35794775,5.218798637390137,5.32152667,5.222920918,146,-0.028713559
2018/6/4,5.117339702748441,5.244163975793514,5.117339702748441,5.218798637390137,20343745,5.187093257904053,5.310112524,5.229262114,147,-0.002000947
2018/6/5,5.187093257904053,5.256846125414495,5.136363789761374,5.187093257904053,20787392,5.155386924743652,5.269528961,5.235920382,148,-0.009325414
2018/6/6,5.187092991892574,5.256845855825856,5.155386924743652,5.155386924743652,33725272,5.2531514167785645,5.23401823,5.239725113,149,-0.016095918
2018/6/7,5.272703914490231,5.298774118626686,5.220563506217322,5.2531514167785645,31455765,5.135835647583008,5.226039362,5.250954533,150,0.000418378
2018/6/8,5.240116473472977,5.259668972936659,5.122800544346761,5.135835647583008,23212259,4.849062442779541,5.196182966,5.256952286,151,-0.023039326
2018/6/11,5.051106672381021,5.083694581676659,4.822992239655565,4.849062442779541,81360109,4.712193489074707,5.142088032,5.246709013,152,-0.075789713
2018/6/12,4.757816497686971,4.809956901368802,4.6013949758601544,4.712193489074707,137549750,4.686123371124268,5.083183813,5.221378756,153,-0.097519312
2018/6/13,4.673088269970457,4.718710968618132,4.666570564002888,4.686123371124268,62449821,4.536219596862793,5.037525606,5.196330261,154,-0.098186001
2018/6/14,4.660053214426675,4.666570609676707,4.523184495581401,4.536219596862793,77579324,4.588359355926514,4.980681705,5.157445359,155,-0.120452224
2018/6/15,4.477560855244954,4.620947259932131,4.477560855244954,4.588359355926514,85113609,4.327657699584961,4.932222414,5.126874542,156,-0.105037715
2018/6/19,4.327657699584961,4.366763003736415,4.249447091282051,4.327657699584961,103284057,4.269000053405762,4.84310832,5.076610422,157,-0.147530076
2018/6/20,4.288552550799171,4.314622754511279,4.197306837806794,4.269000053405762,77097318,4.171236515045166,4.751299,5.01041398,158,-0.147974585
2018/6/21,4.268999931566016,4.334175438986138,4.171236515045166,4.171236515045166,36308877,4.190788745880127,4.652883959,4.943451095,159,-0.156209612
2018/6/22,4.138648343253518,4.255964559944703,4.053920033594621,4.190788745880127,60430742,4.03436803817749,4.546647692,4.886343527,160,-0.142346681
2018/6/25,4.2103420742500495,4.27551758561371,4.03436803817749,4.03436803817749,39618444,3.9887444972991943,4.436500931,4.816341949,161,-0.16235847
2018/6/26,4.0213324040617735,4.066955100591811,3.9105338940065777,3.9887444972991943,47473534,3.9366044998168945,4.350469136,4.746278584,162,-0.159605905
2018/6/27,3.9496396017057713,4.066955518705662,3.930087104263128,3.9366044998168945,33331091,4.07347297668457,4.272910237,4.678047025,163,-0.15849403
2018/6/28,3.9496393608996003,4.07347297668457,3.923569158711325,4.07347297668457,37854476,4.164719104766846,4.211645198,4.624585402,164,-0.119170126
2018/6/29,4.093026196902439,4.171236811362531,4.027850374071007,4.164719104766846,53167298,4.13864803314209,4.174495149,4.577588427,165,-0.090193631
2018/7/3,4.112577833782241,4.158200838052622,3.9496389323925425,4.13864803314209,48589161,4.0148162841796875,4.129524016,4.530873215,166,-0.086567238
2018/7/4,4.040886495574509,4.093027229145585,3.962675861390045,4.0148162841796875,48529347,4.008297443389893,4.098239875,4.470674098,167,-0.101966237
2018/7/5,3.9952623423862392,4.079990654300646,3.9561570393752796,4.008297443389893,21794184,4.040884971618652,4.072169614,4.411734307,168,-0.091446319
2018/7/6,4.060437778181454,4.086507979744311,3.9366041653672244,4.040884971618652,51272416,4.171236515045166,4.059134459,4.356009209,169,-0.072342418
2018/7/9,4.1321312105930925,4.2103418194972395,4.066955392391637,4.171236515045166,27182638,4.053919792175293,4.057179236,4.301913464,170,-0.030376471
2018/7/10,4.249446601162364,4.275516800923134,4.047402397625748,4.053919792175293,33525924,4.021332740783691,4.059134412,4.247817671,171,-0.045646469
2018/7/11,3.936604424731401,4.027850136213147,3.930087029301945,4.021332740783691,21853573,3.9952616691589355,4.062393236,4.206431186,172,-0.044003678
2018/7/12,3.988743964364723,4.034366965580402,3.9691914715446255,3.9952616691589355,23614013,4.119095325469971,4.068258953,4.170584595,173,-0.042037974
2018/7/13,4.040884420663758,4.184270820490752,4.008296828544005,4.119095325469971,28166926,4.106060981750488,4.072821188,4.142233193,174,-0.005585844
2018/7/16,4.151683681266413,4.151683681266413,4.008297565845699,4.106060981750488,17595700,3.9691925048828125,4.066955376,4.120725262,175,-0.003558665
2018/7/17,4.066955615997456,4.086508424689194,3.9431223004813942,3.9691925048828125,36026503,4.106060981750488,4.050009823,4.08976692,176,-0.029481977
2018/7/18,3.9887447583522087,4.125613478462647,3.9496394541465594,4.106060981750488,40980110,4.145165920257568,4.059134293,4.078687084,177,0.006711448
2018/7/19,4.171236120761346,4.229893916504193,4.112578014237195,4.145165920257568,46587434,4.079990863800049,4.07282114,4.072495377,178,0.01784423
2018/7/20,4.0930259654730285,4.184271677183887,4.034367852553951,4.079990863800049,35055892,4.008297443389893,4.07673173,4.067933095,179,0.002964102
2018/7/23,4.106060856307953,4.125613352422771,4.0017797374974045,4.008297443389893,17833944,4.190788745880127,4.060437822,4.058808529,180,-0.012444806
2018/7/24,3.9691920347170386,4.223376652912415,3.9691920347170386,4.190788745880127,39274454,4.132131099700928,4.074124718,4.066629565,181,0.030531225
2018/7/25,4.236411908774586,4.236411908774586,4.093025796298306,4.132131099700928,29464068,4.0148162841796875,4.085204554,4.073798895,182,0.014318872
2018/7/26,4.164720155090627,4.190790366485448,4.0148162841796875,4.0148162841796875,38842250,4.119095325469971,4.087160015,4.077709484,183,-0.015423659
2018/7/27,4.047402125556474,4.171235721486596,4.021331927548161,4.119095325469971,17575471,4.151683807373047,4.087160015,4.079990602,184,0.009584513
2018/7/30,4.060438094788293,4.164718909170869,4.053920388498711,4.151683807373047,13178220,4.106060981750488,4.091722298,4.079338837,185,0.017734484
2018/7/31,4.210341792965553,4.210341792965553,4.073473072855115,4.106060981750488,31400499,4.216859340667725,4.105409145,4.077709484,186,0.0069528
2018/8/1,4.1386487294299945,4.334175568305662,4.1386487294299945,4.216859340667725,39545518,4.13864803314209,4.116488981,4.087811637,187,0.031568897
2018/8/2,4.158200838052622,4.242929141362775,4.0799902399730765,4.13864803314209,31925088,4.07347297668457,4.115837193,4.094329166,188,0.010824451
2018/8/3,4.125613381061121,4.1647186843435335,4.053920169652701,4.07347297668457,30190500,4.001779556274414,4.115185404,4.095958567,189,-0.005489702
2018/8/6,4.106060670362529,4.11909577077588,3.9626742550343614,4.001779556274414,27424034,3.962674617767334,4.114533615,4.087485719,190,-0.020967942
2018/8/7,3.956157222354727,3.9952625271743782,3.9366044145542336,3.962674617767334,35100601,3.943121910095215,4.091722202,4.08292346,191,-0.029451652
2018/8/8,3.9496393051596432,3.9757095069799986,3.9235691033392883,3.943121910095215,36133282,4.027850151062012,4.072821283,4.079012918,192,-0.03331468
2018/8/9,3.9235693375555796,4.0474029589851375,3.877946326255846,4.027850151062012,30883720,4.001779556274414,4.07412467,4.080642343,193,-0.012937226
2018/8/10,4.014814656687765,4.106060670362529,3.969191960631691,4.001779556274414,22095973,3.9366044998168945,4.062393093,4.074776554,194,-0.017914356
2018/8/13,3.9431222061520046,3.9757098054835245,3.910534296039141,3.9366044998168945,16607009,3.9561564922332764,4.040885162,4.06630373,195,-0.0318961
2018/8/14,3.9887440848448383,3.9887440848448383,3.9170511946306346,3.9561564922332764,21251127,4.2820353507995605,4.025894713,4.065651929,196,-0.026931828
