Date,Open,High,Low,Close,Volume,Next Price,10-day MA,20-day MA,index,20-SMA Change
2017/12/14,56.609312105053355,56.8240145919944,56.323043942502316,56.53774642944336,2018747,56.53774642944336,56.34523773,56.64668598,35,-0.001923141
2017/12/15,56.71666334852387,56.71666334852387,56.28726383475285,56.53774642944336,3361678,56.82400894165039,56.31947212,56.65511494,36,-0.002071631
2017/12/18,56.323038341972754,56.82400894165039,56.323038341972754,56.82400894165039,1902802,56.9671516418457,56.31947212,56.68851299,37,0.002390184
2017/12/19,56.85980038763645,57.07450289605496,56.85980038763645,56.9671516418457,2262271,56.9671516418457,56.38388252,56.72374077,38,0.004291164
2017/12/20,56.78823470486748,57.07450289605496,56.64510333932953,56.9671516418457,1434391,56.75244903564453,56.4626049,56.75008888,39,0.003824888
2017/12/21,56.967146062925686,57.396545577599056,56.75244903564453,56.75244903564453,2217051,57.181861877441406,56.52343712,56.74083691,40,0.000204652
2017/12/22,56.96715934000941,57.1818618774414,56.75246226268976,57.181861877441406,1490962,57.181861877441406,56.63436661,56.72996769,41,0.007965705
2017/12/27,57.1818618774414,57.1818618774414,56.824027955129644,57.181861877441406,999292,57.32500457763672,56.78107872,56.69423542,42,0.008600988
2017/12/28,56.89560487812638,57.325004577636726,56.89560487812638,57.32500457763672,1384955,57.21764373779297,56.88842964,56.67276421,43,0.011508886
2017/12/29,57.396560704402845,57.4681318591368,57.21764373779297,57.21764373779297,1953362,57.28921890258789,56.94926262,56.64947739,44,0.010029507
2018/1/2,57.217647742844186,57.46813588172137,57.14608204321337,57.28921890258789,1388088,56.71666717529297,57.02440987,56.6848238,45,0.01066238
2018/1/3,57.03871546732262,57.396549329627305,56.68088160501793,56.71666717529297,2760734,56.64510726928711,57.04230194,56.68088703,46,0.000631256
2018/1/4,57.074506855803676,57.074506855803676,56.57354158155301,56.64510726928711,1978581,57.07451248168945,57.02441177,56.67194195,47,-0.000473509
2018/1/5,56.537761580607736,57.07451248168945,56.537761580607736,57.07451248168945,2056660,56.89558029174805,57.03514786,56.70951519,48,0.006436262
2018/1/8,57.110282778780196,57.110282778780196,56.609312129075526,56.89558029174805,2203298,56.680885314941406,57.02799072,56.74529781,49,0.002648369
2018/1/9,56.716670887558706,56.931373403038975,56.60931962981858,56.680885314941406,2662502,56.85979080200195,57.02083435,56.77213573,50,-0.00160731
2018/1/10,56.609308224482035,56.895576367409376,56.46617688307371,56.85979080200195,3041186,56.53774642944336,56.98862724,56.81149693,51,0.000850072
2018/1/11,56.645097672913884,56.859794699743865,56.53774642944336,56.53774642944336,1735973,56.394622802734375,56.9242157,56.85264721,52,-0.005538894
2018/1/12,56.501968600797255,56.82402237532132,56.39462280273437,56.394622802734375,3371157,56.394622802734375,56.83117752,56.85980358,53,-0.008181189
2018/1/15,56.35883722997221,56.53775417355942,56.21570585914716,56.394622802734375,2004991,56.32304763793945,56.74887543,56.84906902,54,-0.007993908
2018/1/16,56.466184458661914,56.501964568758964,56.287267527842396,56.32304763793945,2806937,56.251495361328125,56.6522583,56.83833408,55,-0.009065826
2018/1/17,56.60932930823239,56.6451148869679,56.21571524270533,56.251495361328125,3638592,56.251495361328125,56.60574112,56.82402153,56,-0.010075425
2018/1/18,56.108363966611506,56.53776361087408,56.108363966611506,56.251495361328125,2500099,56.072566986083984,56.56637993,56.79539585,57,-0.009576489
2018/1/19,56.21570381180789,56.64510336875639,56.072566986083984,56.072566986083984,4733285,55.9652214050293,56.46618538,56.75066662,58,-0.011948752
2018/1/22,56.358840890531845,56.4661921556791,55.8578755999942,55.9652214050293,3017494,56.10834503173828,56.37314949,56.70057011,59,-0.012968983
2018/1/23,56.108345031738274,56.25147637815239,55.82207687879919,56.10834503173828,3063135,55.9652214050293,56.31589546,56.66836491,60,-0.009882408
2018/1/24,55.9652214050293,56.25148962538459,55.9652214050293,55.9652214050293,2702048,56.60931396484375,56.22643852,56.60753288,61,-0.011346749
2018/1/25,55.96521194297094,56.680879642804896,55.96521194297094,56.60931396484375,2991309,56.53774642944336,56.23359528,56.57890549,62,0.000537453
2018/1/26,56.71666334852387,56.859794699743865,56.46618075383336,56.53774642944336,2084498,56.072566986083984,56.24790764,56.53954258,63,-3.1768E-05
2018/1/29,56.53775211449136,56.85980041717484,56.072566986083984,56.072566986083984,3496645,57.25343704223633,56.21570206,56.48228874,64,-0.007253986
2018/1/30,56.50198349701168,57.25343704223633,56.46620337492823,57.25343704223633,5462025,57.14606857299805,56.308741,56.48049965,65,0.013685031
2018/1/31,57.32498550995803,57.46812233559298,57.03871731879973,57.14606857299805,3542395,57.181861877441406,56.39819832,56.50196972,66,0.011399582
2018/2/1,57.396558954761055,57.396558954761055,56.93137922384564,57.181861877441406,2502585,57.181861877441406,56.49123497,56.52880745,67,0.011552595
2018/2/2,56.859808071293415,57.21764199360518,56.645110993973766,57.181861877441406,3021244,56.4304084777832,56.60216446,56.53417492,68,0.011456556
2018/2/5,57.18186189896569,57.18186189896569,56.287277092849564,56.4304084777832,3376290,55.535823822021484,56.64868317,56.51091633,69,-0.001424642
2018/2/6,55.929443321823186,55.96522343809729,54.748590282530444,55.535823822021484,7462942,55.106422424316406,56.59143105,56.45366325,70,-0.016258279
2018/2/7,55.1422079995459,55.67895886731522,55.106422424316406,55.106422424316406,6477067,55.106422424316406,56.50555115,56.36599483,71,-0.022346317
2018/2/8,54.99907115874011,55.57160760173892,54.963291043622796,55.106422424316406,3904619,54.462310791015625,56.35526199,56.29442863,72,-0.021103442
2018/2/9,54.67701328471729,55.1064128120094,54.42653068213949,54.462310791015625,6076020,54.068702697753906,56.14771843,56.19781303,73,-0.030882025
2018/2/12,54.39075101312902,54.641233642877644,54.068702697753906,54.068702697753906,4850986,53.925567626953125,55.947332,56.08151703,74,-0.035890868
2018/2/13,54.068704462991064,54.39075278888042,53.71087056306422,53.925567626953125,4884615,54.74859619140625,55.61454506,55.96164303,75,-0.03638341
2018/2/14,53.92557698670239,54.85594747203944,53.92557698670239,54.74859619140625,3560475,54.390750885009766,55.37479782,55.88649807,76,-0.020360944
2018/2/15,54.89171614332698,54.89171614332698,54.03291699760839,54.390750885009766,2533715,54.855953216552734,55.09568672,55.79346085,77,-0.025141118
2018/2/20,55.17800163206425,55.17800163206425,54.28341663329501,54.855953216552734,2809124,54.927513122558594,54.86309586,55.73263016,78,-0.015730048
2018/2/21,54.82016184202286,55.106430103413835,54.74859614170335,54.927513122558594,2554212,54.963287353515625,54.71280632,55.68074474,79,-0.013527686
2018/2/22,54.74858483677765,55.213769982968714,54.64123357840867,54.963287353515625,3084674,55.42847442626953,54.65555267,55.62349186,80,-0.011869167
2018/2/23,55.42847442626953,55.535825698944684,55.142211645952514,55.42847442626953,1602095,56.4661865234375,54.68775787,55.59665451,81,-0.003025004
2018/2/26,55.71473320247288,56.60931788928237,55.643167519550445,56.4661865234375,3614179,56.64510726928711,54.82373428,55.58949814,82,0.015770756
2018/2/27,56.68088738309817,57.11029242972671,56.57354158155301,56.64510726928711,3989922,56.60931396484375,55.04201393,55.59486618,83,0.018890973
2018/2/28,56.64509953387994,56.75245078087728,56.32304579288792,56.60931396484375,2705658,56.53774642944336,55.29607506,55.62170353,84,0.017755847
2018/3/1,56.1441270234218,56.609312105053355,55.96521010434128,56.53774642944336,2917258,56.60931396484375,55.55729294,55.585919,85,0.017123535
2018/3/2,56.60931396484375,56.60931396484375,56.21570000600181,56.60931396484375,3499012,55.822086334228516,55.74336472,55.55908127,86,0.018902989
2018/3/5,56.60931979307348,56.60931979307348,55.822086334228516,55.822086334228516,2604198,56.4661865234375,55.88649826,55.49109249,87,0.00596481
2018/3/6,56.108352648713705,56.4661865234375,55.82208445691234,56.4661865234375,2189501,56.03679275512695,56.04752159,55.45530872,88,0.018228693
2018/3/7,56.39462666681968,56.430406781921654,56.00100717991281,56.03679275512695,3463755,56.60931396484375,56.15844955,55.43562794,89,0.010844376
2018/3/8,56.32304579288792,56.60931396484375,56.287265683962964,56.60931396484375,2339797,56.74728775024414,56.32305222,55.48930244,90,0.020184278
2018/3/9,56.96512429821872,57.21927524745403,56.60205784497334,56.74728775024414,2312000,57.00143814086914,56.45493355,55.57134571,91,0.021160942
2018/3/12,57.14666251887665,57.14666251887665,56.638371655895455,57.00143814086914,2284294,57.14664840698242,56.50845871,55.6660965,92,0.023988419
2018/3/13,57.11034509142281,57.182957262495584,56.92881189376409,57.14664840698242,3246946,57.219268798828125,56.55861282,55.80031338,93,0.024127732
2018/3/14,56.9288145609752,57.219268798828125,56.856202386500414,57.219268798828125,2053603,57.29188537597656,56.61960831,55.95784168,94,0.022542455
2018/3/15,57.00143111580328,57.29188537597656,56.89251007574402,57.29188537597656,1917681,57.763885498046875,56.6950222,56.12615757,95,0.020769778
2018/3/16,57.074055786669945,57.763885498046875,57.037752458674596,57.763885498046875,5979404,57.83648681640625,56.81047935,56.27692204,96,0.02642226
2018/3/19,57.72756577299463,57.90909899869587,57.32819046047014,57.83648681640625,2222271,57.763885498046875,57.0119194,56.44920883,97,0.024575685
2018/3/20,57.43712230635609,57.80018882604222,57.40081897836074,57.763885498046875,2199003,58.16326141357422,57.1416893,56.59460545,98,0.020660627
2018/3/21,57.945424803010134,58.16326141357422,57.80019485601139,58.16326141357422,4383468,58.8167724609375,57.35433617,56.75639286,99,0.024787843
2018/3/22,58.45370596426505,59.03461457492301,58.090639467592595,58.8167724609375,8081561,57.872798919677734,57.57508202,56.94906712,100,0.032796066
2018/3/23,58.272174292806795,58.308483159438616,57.4371202198721,57.872798919677734,4115994,57.43709945678711,57.68763313,57.07128334,101,0.014044113
2018/3/26,57.80016583203855,57.90908685260463,57.32817843622104,57.43709945678711,1878214,57.94541931152344,57.73119926,57.11982899,102,0.005554472
2018/3/27,57.72757718164823,58.09064370480325,57.50973505177302,57.94541931152344,3090789,57.72755432128906,57.81107635,57.18484459,103,0.013300285
2018/3/28,58.2358450364386,58.2358450364386,57.654942153403894,57.72755432128906,3487484,58.01801681518555,57.86190491,57.24075661,104,0.00850439
2018/3/29,57.618641524874036,58.05432013433399,57.54602934662306,58.01801681518555,3434421,58.235870361328125,57.93451805,57.31477013,105,0.012269903
2018/4/3,58.16325816186626,58.235870361328125,57.80019162460123,58.235870361328125,2881634,57.654937744140625,57.98171654,57.39609795,106,0.014631176
2018/4/4,58.381070447366696,58.56260362317321,57.654937744140625,57.654937744140625,2835397,57.763885498046875,57.96356163,57.48774052,107,0.002908398
2018/4/6,57.473431174306874,57.981722085885295,57.43712230635609,57.763885498046875,2922033,58.70783996582031,57.96356163,57.55262547,108,0.003670728
2018/4/9,58.05431929114516,58.744148824395495,57.72756172378459,58.70783996582031,3729952,58.453712463378906,58.01801949,57.68617783,109,0.017710692
2018/4/10,58.308488064545344,58.671554601584965,58.308488064545344,58.453712463378906,2461216,58.38108825683594,57.98171349,57.77839775,110,0.011688014
2018/4/11,58.45370044131871,58.59892481028426,58.27216721013449,58.38108825683594,2147746,58.490013122558594,58.03254242,57.86008778,111,0.009004488
2018/4/12,58.63523750100636,58.671546365595766,58.27217101493201,58.490013122558594,1272375,58.453712463378906,58.13783379,57.93451653,112,0.009588353
2018/4/13,58.74416680100175,58.74416680100175,58.381100263962125,58.453712463378906,1645505,57.98169708251953,58.1886631,57.99986973,113,0.007824892
2018/4/16,58.780441973396314,58.81675082568969,57.94539377017921,57.98169708251953,1730686,58.453712463378906,58.21407738,58.03799114,114,-0.000969952
2018/4/17,58.34479139427588,58.63524573189872,58.05433705665305,58.453712463378906,3676868,59.143516540527344,58.25764694,58.0960825,115,0.006155836
2018/4/18,58.816758984373465,59.17982539785725,58.74414680966747,59.143516540527344,5657163,58.96200180053711,58.34841156,58.16506405,116,0.016821996
2018/4/19,59.17984393283652,59.17984393283652,58.816777405641204,58.96200180053711,3352026,58.853065490722656,58.47911797,58.2213398,117,0.012721487
2018/4/20,58.81675663484316,59.10721086201829,58.74414446303778,58.853065490722656,1251876,58.235870361328125,58.58803596,58.2757988,118,0.009905771
2018/4/23,58.67155463801072,58.7078579677638,58.235870361328125,58.235870361328125,1464653,59.10722351074219,58.540839,58.27942924,119,-0.000747414
2018/4/24,58.81676922141093,59.17983569808631,58.78046035776148,59.10722351074219,4265495,59.0709114074707,58.60619011,58.2939518,120,0.013951219
2018/4/25,59.0709114074707,59.10722026912887,58.88937817908883,59.0709114074707,1519870,58.63523864746094,58.67517242,58.35385742,121,0.012288031
2018/4/26,59.03461400593339,59.070917331277684,58.490014266173695,58.63523864746094,1959906,58.70783996582031,58.68969498,58.41376438,122,0.003791474
2018/4/27,58.92568203736337,58.92568203736337,58.56261561142762,58.70783996582031,1106957,59.17983627319336,58.71510773,58.45188541,123,0.004378893
2018/4/30,58.81676979298972,59.25244846124312,58.780460928987424,59.17983627319336,3824524,59.17983627319336,58.83492165,58.52449951,124,0.011197648
2018/5/2,58.6715454168902,59.17983627319336,58.6715454168902,59.17983627319336,2502597,58.8167724609375,58.90753403,58.58259048,125,0.010194936
2018/5/3,58.780463595288225,59.252451148953426,58.744160269594026,58.8167724609375,1948533,58.780452728271484,58.87485962,58.61163559,126,0.003499934
2018/5/4,58.74414940928886,58.99829480198351,58.38108297973819,58.780452728271484,2057932,58.63523864746094,58.85670471,58.66791134,127,0.001918278
2018/5/7,58.78046302874817,58.78046302874817,58.34478434493142,58.63523864746094,1290204,59.288753509521484,58.83492203,58.711479,128,-0.00129856
2018/5/8,58.853074869307626,59.288753509521484,58.49000841247033,59.288753509521484,1735780,59.433963775634766,58.94021034,58.74052467,129,0.00933306
2018/5/9,59.361351609485354,59.433963775634766,58.99828523878514,59.433963775634766,2281031,59.5066032409668,58.97288437,58.78953724,130,0.010961585
2018/5/10,59.65183317984431,59.79705757876611,59.32506997233669,59.5066032409668,1987725,59.79705047607422,59.01645355,58.84581299,131,0.01122918
2018/5/11,59.79705047607421,59.79705047607421,59.47029284733457,59.79705047607422,2076534,60.30535125732422,59.13263474,58.91116486,132,0.015037652
2018/5/14,60.01489693299915,60.30535125732422,59.72444260867408,60.30535125732422,2696903,59.361366271972656,59.29238586,59.0037468,133,0.022059692
2018/5/15,59.94227482456093,60.160111376815635,59.361366271972656,59.361366271972656,2178034,58.780452728271484,59.31053886,59.07273026,134,0.004886113
2018/5/16,59.28874905361486,59.361361231534175,58.780452728271484,58.780452728271484,2161710,58.889381408691406,59.27060051,59.08906727,135,-0.00522287
2018/5/17,59.2887567490158,59.43398112370389,58.67154484665929,58.889381408691406,1638815,58.63523864746094,59.2778614,59.07636051,136,-0.003165041
2018/5/18,59.10722619657702,59.10722619657702,58.598929782161605,58.63523864746094,2160414,59.97858810424805,59.26334,59.06002235,137,-0.007192407
2018/5/21,59.070921802610044,60.12381803648339,58.96200073842239,59.97858810424805,2797601,59.288753509521484,59.39767494,59.11629848,138,0.014586326
2018/5/23,60.16011078994921,60.16011078994921,59.288753509521484,59.288753509521484,2090025,60.0149040222168,59.39767494,59.16894264,139,0.002024895
2018/5/24,59.68814079126913,60.01490402221679,58.998316536973114,60.0149040222168,2552032,60.341651916503906,59.45576897,59.21432667,140,0.013519994
2018/5/25,60.05119760502552,60.414264109384696,59.61551890778556,60.341651916503906,2673457,59.869659423828125,59.53927383,59.27786369,141,0.017945792
2018/5/28,60.41425913553046,60.41425913553046,59.760743913451456,59.869659423828125,1164196,59.397674560546875,59.54653473,59.33958473,142,0.008932902
2018/5/29,59.724432155751565,59.86965652251932,59.397674560546875,59.397674560546875,1070455,59.3250732421875,59.45576706,59.37407646,143,0.000397448
2018/5/30,59.21615770697085,59.615527595995935,58.962006684915956,59.3250732421875,2946643,59.83336639404297,59.45213776,59.38133831,144,-0.000947521
2018/5/31,59.651833125578,59.90597859343781,59.28876658864808,59.83336639404297,4828703,59.17983627319336,59.55742912,59.41401482,145,0.007058126
2018/6/1,59.579211617399295,59.72443599349882,59.17983627319336,59.17983627319336,2915742,60.138240814208984,59.58647461,59.43216801,146,-0.00424571
2018/6/4,59.77243641611348,60.21140615921381,59.66269956207054,60.138240814208984,1724791,60.028499603271484,59.73677483,59.50005741,147,0.010725761
2018/6/5,59.7724320778044,60.13823644934968,59.7724320778044,60.028499603271484,1573442,60.138240814208984,59.74176598,59.56972046,148,0.007701549
2018/6/6,60.1748234867114,60.46746812153424,59.845601761118296,60.138240814208984,2361675,60.833282470703125,59.82671471,59.61219482,149,0.008824469
2018/6/7,60.28457578380274,60.83328247070313,60.02851377959584,60.833282470703125,3457467,59.95534133911133,59.90855255,59.68216076,150,0.019287534
2018/6/8,60.35772842799089,60.50404796118397,59.91876424667926,59.95534133911133,1597717,59.882179260253906,59.86992149,59.70459766,151,0.004199738
2018/6/11,59.845602169234205,59.991921696777375,59.69927705995885,59.882179260253906,1373254,59.80901336669922,59.87117348,59.7088541,152,0.002902838
2018/6/12,60.1016579735248,60.138235060795736,59.699270941423165,59.80901336669922,1189152,59.662696838378906,59.91230736,59.68403721,153,0.002093963
2018/6/13,60.28456317040571,60.28456317040571,59.662696838378906,59.662696838378906,1649568,59.443199157714844,59.94606972,59.69910374,154,-0.00060984
2018/6/14,60.065065355634026,60.065065355634026,59.29687966940351,59.443199157714844,1620838,59.62611770629883,59.90705299,59.73224106,155,-0.00483896
2018/6/15,59.260313303192696,59.80901990785189,59.07741110163963,59.62611770629883,4320563,58.56529998779297,59.95168114,59.76907787,156,-0.002391875
2018/6/19,60.24799726132291,60.28457994233303,58.455557526496065,58.56529998779297,5510308,59.11400604248047,59.79438705,59.76558094,157,-0.020083147
2018/6/20,58.41897418330061,59.516387620363496,58.41897418330061,59.11400604248047,2091970,58.56529998779297,59.7029377,59.72235184,158,-0.010186233
2018/6/21,59.479811195711456,59.55297097599824,58.56529998779297,58.56529998779297,2156451,58.67504119873047,59.54564362,59.68617916,159,-0.018779543
2018/6/22,58.67504119873047,58.8945261375266,58.41897915795756,58.67504119873047,1174328,58.67504119873047,59.32981949,59.61918602,160,-0.015836258
2018/6/25,58.93110882123724,59.18717086201015,58.49213894364498,58.67504119873047,3156941,60.57722091674805,59.20178947,59.53585548,161,-0.014458754
2018/6/26,59.07742039537954,60.57722091674805,58.67503325596854,60.57722091674805,6090968,61.05276107788086,59.27129364,59.57123356,162,0.016887133
2018/6/27,60.17483262186598,61.08934375593689,60.17483262186598,61.05276107788086,6512503,61.85752868652344,59.39566841,59.65398788,163,0.023448109
2018/6/28,60.94301765083701,61.85752868652344,60.65037300307087,61.85752868652344,5016359,61.82095718383789,59.6151516,59.78061066,164,0.034742335
2018/6/29,61.52831248318902,61.96727674329562,61.45515270346015,61.82095718383789,4542117,61.71120071411133,59.8529274,59.8799902,165,0.032414284
2018/7/3,61.45513875232307,61.894102912778955,60.979591919440814,61.71120071411133,4079330,64.08894348144531,60.0614357,60.00655842,166,0.0284076
2018/7/4,61.74779705303211,65.4058418360111,61.74779705303211,64.08894348144531,6814914,64.41815948486328,60.61380005,60.20409355,167,0.064528003
2018/7/5,63.467065776556225,64.41815948486328,63.467065776556225,64.41815948486328,5344860,64.4547348022461,61.14421539,60.42357655,168,0.066109674
2018/7/6,64.38157503786769,64.63763700405822,63.90602819680973,64.4547348022461,6302702,64.381591796875,61.73315887,60.63940125,169,0.062918391
2018/7/9,64.45475158029744,64.71081361314282,64.16210686487399,64.381591796875,4260762,64.0157699584961,62.30381393,60.81681671,170,0.058614957
2018/7/10,64.67421899441563,64.67421899441563,63.79628508594552,64.0157699584961,3529750,63.430484771728516,62.83788681,61.01983814,171,0.049097669
2018/7/11,63.61338698339063,63.86945454510362,63.10126302342972,63.430484771728516,2888964,63.79629898071289,63.1232132,61.19725342,172,0.036492346
2018/7/12,63.64997942163238,64.05236658170388,63.46707718191505,63.79629898071289,1539761,63.97920227050781,63.39756699,61.3966177,173,0.03908491
2018/7/13,63.649980466306516,64.3815894371836,63.649980466306516,63.97920227050781,1899084,64.7107925415039,63.60973434,61.61244297,174,0.038413658
2018/7/16,64.27182840217455,64.74737521216963,63.942606693110505,64.7107925415039,2891499,64.49131774902344,63.89871788,61.87582264,175,0.045817086
2018/7/17,64.74737971630077,64.74737971630077,64.30841554643501,64.49131774902344,1324009,64.63764953613281,64.17672958,62.11908264,176,0.038188508
2018/7/18,65.04003669082799,65.04003669082799,64.34500484014845,64.63764953613281,3069745,64.74738311767578,64.23160019,62.42270012,177,0.035483076
2018/7/19,64.74738311767578,64.89370265474022,64.49132113694674,64.74738311767578,2318382,65.40584564208984,64.26452255,62.70436897,178,0.032581687
2018/7/20,64.12552989354342,65.40584564208984,64.12552989354342,65.40584564208984,3790821,65.40584564208984,64.35963364,63.04639626,179,0.037424017
2018/7/23,65.40584564208984,65.47900542566003,65.11320092607535,65.40584564208984,1915032,65.22293090820312,64.46205902,63.38293648,180,0.031915674
2018/7/24,65.04002869341946,65.29609067777007,64.82054380298601,65.22293090820312,2651830,64.78396606445312,64.58277512,63.71033096,181,0.023741832
2018/7/25,65.2960900280586,65.2960900280586,64.60106385148937,64.78396606445312,1948403,64.7107925415039,64.71812325,63.92066822,182,0.01350577
2018/7/26,64.52789035163902,64.93027740203452,64.38157083243986,64.7107925415039,1877530,64.381591796875,64.8095726,64.10356979,183,0.009472526
2018/7/27,64.78397897829895,64.78397897829895,63.83288504860618,64.381591796875,1652400,65.11320495605469,64.84981155,64.22977295,184,0.002363683
2018/7/30,64.05237407429573,65.18636474415288,64.05237407429573,65.11320495605469,1937954,65.5887222290039,64.8900528,64.39438534,185,0.011162769
2018/7/31,65.1131754492641,65.62529931561066,64.78395376114582,65.5887222290039,3077245,64.27185821533203,64.99979324,64.58826141,186,0.015489824
2018/8/1,65.29611207003238,65.40585455120285,64.27185821533203,64.27185821533203,2628223,63.54022979736328,64.96321411,64.59740715,187,-0.005039659
2018/8/2,64.12551913116137,64.38158112154825,63.35732757826797,63.54022979736328,3537591,64.2352523803711,64.84249878,64.55351067,188,-0.015696759
2018/8/3,63.35731850539553,64.60105676617792,63.32074141585403,64.2352523803711,3529473,65.84479522705078,64.72543945,64.54253654,189,-0.004760956
2018/8/6,64.16209267188873,65.88137790153657,64.16209267188873,65.84479522705078,4274407,67.45433044433594,64.76933441,64.61569672,190,0.019021671
2018/8/7,65.844793285603,67.6006555562322,65.844793285603,67.45433044433594,5517563,67.16169738769531,64.99247437,64.78762474,191,0.041160727
2018/8/8,67.52750182753738,67.67382137078108,66.72272759449861,67.16169738769531,2610293,66.5398178100586,65.2302475,64.97418537,192,0.033667402
2018/8/9,67.23484951578412,67.30800927908888,66.32033852014433,66.5398178100586,2133196,66.61299133300781,65.41315002,65.11136131,193,0.021938667
2018/8/10,66.7593108775806,67.19827509303182,66.61299133300781,66.61299133300781,2209132,65.99111938476562,65.63628998,65.24305077,194,0.020997494
2018/8/13,66.64956849951255,66.64956849951255,65.22293340233824,65.99111938476562,2648355,68.18594360351562,65.72408142,65.30706711,195,0.010474399
2018/8/14,66.57640634222092,68.18594360351562,66.21060191176916,68.18594360351562,5435312,68.07621765136719,65.98380356,65.4917984,196,0.041137139
2018/8/15,68.51518192192219,68.51518192192219,67.38118577306602,68.07621765136719,3342059,68.84440612792969,66.3642395,65.66372681,197,0.036740084
2018/8/16,68.11279712427107,69.24679331263543,67.78357530531818,68.84440612792969,4232316,68.91756439208984,66.89465714,65.86857796,198,0.045178267
